store_id,name,count
7804640492675,1977黄标赤霞珠红葡萄酒,1
6924187824768,洽洽早餐派(苹果味)375G,1
6944326500605,松花皮蛋,2
6920604505098,甲A生姜洗洁精500g,2
6900873193912,康师傅白胡椒肉骨杯面,1
6950023200267,无蔗糖蔬菜饼,1
6957634800268,汇源255g什锦水果罐头,1
6907992512594,优酸乳,6
6922917661027,佳能保鲜膜30米,4
6920975961370, 洁能6支装清洁球,2
6936296773370,避孕套-大颗粒,4
6927645503076,麦芯挂面,1
6933247000011,小萝卜,1
6970495471033,话梅味西瓜子,1
6923333744424,包心酥(龙耳王）128克,2
4005401548072,辉柏嘉黄色荧光笔,1
6940845600253,小米锅巴 酱肥牛盘,1
6935170403952,乐普升修正带T-90084A,1
4716493993212,欧文修正液PYR1000,1
6928343005114,早晚装牙刷,1
6928204310159,馋功夫生粉,2
6944215404144,陈皮,2
6921326701621,乡乡嘴豆趣e族85克,1
6935777695156,华杰彩色长尾夹9864,1
6948939602374,百草味草莓干,1
6942886312225,吐司（原味）,1
6927073409230,A6上翻线圈本50,1
8993175544580,丽芝士纳宝帝奶酪味威化饼干105克,1
6954570400217,草稿本,2
6937748305224,Gambol活页纸WCN-LL1101N,1
6970831491930,即食拉面香辣味,3
6970113580307,难吃的瓜子焦糖,1
6922424825066,多臂毛巾,2
6925678103355,脆爽凉皮90g,3
6925303793593,统一藤娇牛肉面,2
6900631315211,国味威冲上云霄拌饭辣酱200g,3
6957270500256,萝卜干,2
6928082080519,焕彩洁白牙刷,1
6924963100161,无碳三联送货单,1
6914782108998,徐福记什锦果味彩豆糖,1
6914782111936,话梅糖,1
6945123231235,5号足球,1
6943466901723,120ml维巧雪花杨梅,2
6941952002596,山水意境车线本,1
6953320093471,红薯条,1
6970174120023,彩虹手工色纸,3
6907992510231,QQ星儿童成长牛奶――全聪,3
6953663014492,山楂条,3
4897055399311,小猪佩奇冒险蛋,1
6934865400801,东芝洋原味瓜子155g,2
6923287609411,普丰紫薯仔140克（共）,3
6954556499938,玫瑰花茶,1
6970155310078,广东金盛电器有限公司红三角电热水壶,1
6913189537707,同享冰糖杨梅,5
6931743000887,烟缸,1
6949034192227,雅贝洁纤柔细丝刷,3
6930728258381,22g香辣素牛肚,3
6927994920562,洞庭渔乐园酸菜鱼,1
6924760720265,亿其绿色豪情,3
6925955811645,旺通果酱夹心饼蓝莓味,2
6901028207843,利群（硬小包）,3
6917935004307,飞碟炒面鱼香肉丝117g,1
6937760700496,老北京,1
8855044006691,乐可芬木瓜味椰子汁饮料（含椰果）,1
6953156820128,明哥鸡蛋面,1
6931008485558,地瓜干,1
6947503705138,中性笔,1
6933311067209,105克傻二哥小酒花生,2
6920174763010,60片立白家庭特惠装电蚊香清香型,3
6907992514352,安幕希草莓味,2
8858702403603,小老板脆紫菜海鲜味,3
4902506124876,对联金粉（汁）,1
6922734883893,三辉日式点心,1
6921738084817,PC880F（0.5）中性笔,1
6927099404127,杰士邦敢做敢爱3只装小盒,3
6953260664205,420ml龙泉山山西陈醋,1
6901028063005,白沙（利事硬蓝越南免税）,1
6944513605830,三联直式单栏送货单,1
4902505163104,百乐BL-G2-5-B按嗜喱笔,2
6956602700159,华沣手撕牛肉味50小包（盒）,1
6907992822655,巧乐兹绮炫（薄荷味巧克力脆层+提拉米苏口味冰淇淋）,1
6920975965552,洁能加大钢丝球,3
4902505521423,百乐按动签字笔0.4,2
4895058314294,EDO巨浪(筒装)蕃茄味大切薯片,2
6901028191623,芙蓉王（硬闪带细支）,4
6930239947279,滑丽芯0.5签字笔,1
6970504690035,无糖薄荷糖(柠檬味),1
6954356200611,家务手套,1
6950650218512,香雪亚洲(小瓶)金典沙示汽水,1
6947882213491,老村长,2
6916549200624,稻花香小酒坊,2
6921311189908,水蜜桃1L,1
6933040204562,开心果,4
6935145343016,3度柠檬朗姆味鸡尾酒（预调酒）sleek,2
6933938900927,山椒凤爪100g,3
6920354808401,高露洁冰爽天然茶香180克,4
6932385201892,港式?方糕,2
6922956300994,16g野山椒鱼仔20小包（盒装）,1
6943466902058,维巧西瓜子,2
6907878900040,怡泉+C 1250毫升 PET 瓶,3
6918087101029,奇脆冰雪糕(香草味+芒果味),2
6933064700903,富士达苹果醋,1
6937168810575,晨光修正带ACT55802,1
6945091707152,GR-1112真彩12支特惠装中性笔芯,1
6921294301014,康师傅水蜜桃 水果饮品,3
6935427100252,益百姓剁野山椒,1
4897038031757,果子町糖果混合味,2
6937082260500,学生榨菜－鱼香味,1
6931365419982,鱼仔,1
6946623700856,可香园龙耳王,2
6924168102526,味之选开口黑南瓜子,1
6951027300069,D馋大嘴盐焗鸡筋,1
6920975962841,洁能点断式垃圾袋,1
6933426790016,泉林本色秸秆面巾纸QWR133,1
6920701611722,430g珍妮诗清爽止痒二合一洗发露,5
6925683660652,娇想悦毛巾,1
6914973604278,德芙奶香白巧克力14g,2
6958340604713,食品用口杯,1
6921734905086,得力优酷0508铅笔套(混)(6个/包),1
6900082020481,公仔拉面屋碗面红烧牛肉味*,3
6922507804247,陈克明玉米风味挂面1Kg  ,3
6925526605864,百年糊涂超纯33%,3
6933650904142,掌握GPS99801,1
6941952003319,数学簿,1
6938255400617,白醋&lt;酿造食醋&gt;,2
6926895082362,好女人8236桶,1
6937168884910,晨光B570胶套本64页,1
6914068020792,洁柔120抽*卷零售,1
6931256302249,鸥涌湾海苔梳打饼干100克裕,3
692666823319,盐,1
6935107202917,jh-0291口杯,1
6924932660047,3+1桂花家庭实惠装,1
6970430621349,单晶冰糖,2
6937494306926,经典A5英语本A526-1321,1
8850267112129,Lactasoy豆奶进口原味,1
6917935000736,日清炒面大王红烧牛肉味,1
6971062710746,川香鸡爪26克,2
6934364804155,米老頭青稞米餅（芝麻,1
6937221717100,贤哥鱼豆腐（烧烤味）,1
6936857500810,手撕素肉 盘,1
6970275550170,拖鞋,2
944649700065,景田,1
6924513908032,炫迈口香糖（薄荷味）,4
6901028221184,贵烟（硬国酒香）20支,3
6921014083503,海珠12度啤酒,2
6938475201209,巴西烤肉,2
6955854601184,正牛901不锈钢电热管1100,1
6937991005025,吃不厌盐局鸡翅,1
7459773341217,摩尔庄园文件夹,1
6934732725051,创奕无花果,2
6908471005125,易智优＋六个核桃,1
6958447401550,素香肥牛,2
6945091709415,G.SOFT高级活动铅笔,2
6935633703957,芳味村佐酒话梅90g ,2
6956536500269,谣红山椒土棘爪,1
6925282365712,媖洁亲肤棉柔20片日用Y1720,1
6910019009533,206ml雕牌条透明皂劲爆装,1
6970197113514,小领班生榨椰子汁1.25L,1
6937168891222,猫样·市井小确幸系列活动铅笔,1
6914068005010,洁柔面子,2
6959001714246,御贡香米5kg,1
8000500016787,健达缤纷乐3包,2
6938295600909,雅达奇妙杯,1
6924406001208,168g仁王山楂卷,2
6924762312871,心宠异型饼干（普通型韧性饼干）,1
6938606081601,C-8160 平口式垃圾袋,1
6942628020258,陈村薯粉重庆酸辣粉(老坛酸菜),1
6903653027711,美加思沙琪玛251克,1
6970594652098,140g澳米伽开心果,1
6901404301509,扇牌洗衣皂,2
6908312000814,明治欣欣杯香蕉巧克力饼干条25g,2
6937284500602,灭害灵,1
6928204380022,补滋林炖鸡汤料85克,3
6934364812587,米老头.,1
6941806401377,电功夫插座,1
6928205908065,澳利奥饮料,1
6955003820251,写字板,1
6930662099651,振信9965强力六连粘钩,1
6923490603985,创顺鱿鱼丝,2
6924987510694,冰牛  600ml,1
6947503718008,晨光Q7中性笔,4
6901028188234,黄鹤楼（软雅韵）,4
4002631025014,1689黑啤,1
6955738100000,龟苓膏,2
6926032305330,A4，40袋普用型资料册,2
6918962006647,裕湘金谷飘香宽面,1
6930239951825,真彩多用橡皮擦,1
6945309351399,自然派香烤鱿鱼丝50G,2
6970297780333,匠巧仁,2
6937221712914,20g20包贤哥酒鬼花生（香辣味）,1
6932404909990,炭烧点心面（金牌红烧牛肉味）,1
6955695714432,健将袜子,1
6970454410011,三鲜火锅底料,1
6903388200007,250g高露洁牙膏(薄荷)×,4
4902505450433,百乐笔,2
4895022424899,网袋,1
6940739090078,湘汝辣么脆210克,1
6933066020047,乖媳妇山椒鱿鱼60g（独立装）,2
6926292516484,日美6402匙扣,2
6923450662090,弹立方口香糖40g,4
6924650103215,海带丝,1
6930954207511,九制话梅,4
6940480004294,三利和鱼仔（老坛酸菜味）1*20,1
6970377460308,鸭脖子,1
6922917679015,佳能平口保鲜袋20*30,5
6926208300084,康源牛排25g,1
6913189537585,情人梅,1
6911988021656,93克甄好曲奇巧克力豆味,1
4547691239082,冈本香草安全套*,3
6920404389492,农夫山庄黑加仑李果,3
6941127111351,金江月牌珠江蛋面780G,4
6947503700850,晨光金属自动铅笔0.7,2
6953320091323,时尚零食125克葡萄干,1
6902227020394,350g嘉顿利是糖,3
6958620700784,68克  盒装友臣肉松饼（葱香味）,2
6932512600178,广式菠萝啤500mL,3
6937376204760,合百客七彩豆155克,1
6937168833291,优品中性笔,2
6943416255791,航空杯,2
6937221715670,90g贤哥鱼豆腐烧烤味（复合）,1
6947503778088,晨光Q7签字笔0.5,1
6970454070185,大家好猪骨汤料（共）,1
6958996900023,荷兰麦酥,2
4891132470023,南阳双喜,1
6921757576652,白瓜子,2
6953359688228,龙岩五香花生,1
6907878905007,芬达青柠 500毫升 PET  瓶,1
6930093720100,老K朴克,2
4902870775681,MAX订书机HD-10,1
6933569402487,AB胶,3
6920202900066,丹麦吐司原味,1
6937221712921,24g20包贤哥酒鬼花生（原香味）20小包（盒）,1
6926265339348,上好佳栗米条草莓9g,2
6970000160018,泰式生榨椰子汁500ml,1
6920999701754,165ml大宝SOD蜜,4
6903244372640,安尔乐七度空间QSD8808(特薄),2
6923018997558,滋膳堂优级绵白糖500克,1
6935768970354,口水鱼剁椒味,1
6926646705151,翱翔食品柠檬口味夹心饼干150克裕,3
6901028223744,黄山（记忆）,4
6935569803479,洋业蓝梅夹层饼140克,1
6920548867320,旺仔QQ糖（青苹果味）混合胶型凝胶糖果,1
6924760721279,芒果味脆筒雪糕,2
6954712688015,纸牌,1
6970618570308,简爱裸柠檬酸奶180g,2
6924187833708,洽洽食品小而香（奶油味）,2
6927797319181,1918花洒喷雾器(480ml),1
6957465566050,佳漫奇毛巾,1
6956536500320,母亲泡凤爪218g,1
6928035100509,马赛克先生九制杨梅25g,1
6911988026453,120g达利园蔓越莓提子面包,1
6924160713539,无穷烤鸡小腿20小包1盒,1
6926896700944,吉香居脆豇豆,3
6923333744349,包心酥(芝麻条）128克,1
6917751430076,妙洁增厚3合1保鲜袋,1
6937882748291,香豆锅巴,1
6938356200154,爸爸去哪里,1
6907992104133,215克畅轻PET瓶蔓越莓奇亚籽,2
6941196990345,裕盛嘉港式盆34,1
6954877700270,一次性筷子,2
6932610310290,小苏打,1
6936131423613,九制金香榄,2
6900873096138,康师傅经典香菇炖排骨袋面,1
9588816688007,出口五叶神,1
6908705321182,时利和味极王,4
6955020200203,宝路易毛巾,1
6955141279812,大骨面,2
4894375013644,果味苏打水,1
6951981904846,瑞士糖,1
6953036402673,原味1987牛奶口味雪糕,1
6920354809149,高露洁冰爽薄荷牙膏180g,3
4897072478099,椰开心红枣牛奶,2
6945091701334,V590考试专用答题卡铅笔小盒装,1
6933311068855,112克花生酥(椒盐味),1
6941932976343,634电热丝2800w,1
6956060800231,吉星碗 新,1
6947902970380,眀兴盛A5皮面本25120,1
6970006820046,泡椒凤爪,1
6956393415201,520,1
6902902004237,美味鲜草菇老抽500ML,4
6934984300136,至爱摩托车套装雨衣,1
6937168884873,B570胶套本64页5701,1
6970625580055,剁椒萝卜,1
6971059940217,小麻花,1
6922895499360,众望葱油咸味小麻花,2
6949419837095,爆米花,1
6947503769888,晨光橡皮,2
6901028937344,延安（青春岁月）,3
6931008488900,=+-x水蜜桃,1
6953787341917,Q7系列中性替芯,1
6948195801139,玉米油,3
6921837302751,10度精制330ml（易拉罐）,1
6918894564277,华味亨冰糖杨梅,1
6970323815961,中柏签名笔,1
6952032200030,208G风旺口味鸭翅,1
6900082020504,公仔拉面屋宫廷炖鸡味,3
6970747930059,千层红豆酥饼,2
6937221703905,贤哥卤香腿,1
6926213558265,30g阿一波深海紫菜,1
4891199015519,GP超霸钮扣电池 189（10#）*,1
6923287608612,普丰九制梅肉110克,2
6930951100709,雅家乐309,1
6945572721509,乐客格纹随手杯,1
6931008490316,185加减乘除眼睛哥韩话梅,1
6959911988058,长尾夹,1
6970845730001,水依生植物饮料,2
4901681143115,斑马按动笔,2
6920912357662,100克奶香味梅尼耶干蛋糕,1
6953692510019,400g孝感纤手乡村米酒醪糟,1
6906151601551,牛栏山二锅头白酒,3
6924762312376,心宠骨头饼干（仿骨头形普通型韧性饼干）,2
6924696825065,啤酒花生,1
6970654193288,源本A4资料袋,1
6953700690153,钢丝球9015,1
6933213201855,爽口佳小鱼糖醋,1
6959859802232,80克骨汤饭,1
6958965521310,合味道冬阴功风味,4
6927216910036,果倍爽 桃苹果复合 果汁饮料（200mL）,2
6935205300157,得力E30015文具胶带12mm*30y*38um(透明)(12卷/筒),1
6933364808149,旺家婆I辣YOU鸡爪12G,1
6908056990020,金山寺镇江凉拌香醋,1
6947503777203,标朗计算器函数型ADG98140,1
6923644270940,特仑苏有机奶250ml ,1
6923160560310,可爱多婴儿洁肤柔湿巾,3
6903148121610,海飞丝去屑洗发露止痒呵护型200ML,2
6941196995036,精品盆1503,1
901028001618,硬经典|9。6,3
6931008495786,125ml加减乘除情侣伴梅,1
6928955403841,美宜畅乳酸菌,2
6924746222219,100克坛子萝卜,1
6900077001693,隆力奇花露水,3
6930953011409,光明畅优100g原味风味发酵乳,2
6934660551395,苏菲超熟睡安心裤,1
6956052900789,  椒骄卤豆干25g,1
6917751460080,2片装妙洁涤棉百洁布,2
6922956301038,鸭翅,1
6970765460026,军杰蒜蓉辣酱288克,1
6903244675208,心相印抽纸塑装抽取式面巾纸餐巾纸茶语丝享130抽*6包,3
6957270500263,乡辣莴笋,1
6931462300046,新居爽70g固体香座,1
6931630386407,胖哥 青果庄园15,1
6914557900116,珍珍章鱼小丸仔40克（多样共）,1
6922731840530,ABC夜漏防护堤护翼丝薄卫生巾,1
6921734900111,得力0011不锈钢订书钉12#(1000枚/盒),2
6924513908063,炫迈口香糖（水蜜味）,4
6953320092351,夹心山楂,1
6900873029051,康师傅老坛酸菜,2
6947503722739,0.7笔芯,1
6922215613636,沙丁鱼,2
6953881310031,11度牙签牛肉（烧烤味）,1
6939319707819,多味酥,1
6924406004513,仁王开心果    180g,3
692560300627,四勇早歺肠3条95克,1
6926032328063,齐心B2806不锈钢美工刀,1
6920732111093,手撕蟹柳(烧烤味),1
6920153606512,合佳合棉花糖90克,1
6902227014829,嘉顿威化饼干（草莓味）50g,4
6953787395880,棉纸双面胶,2
6923773950577,橙粒果汁,2
6922049002590,工作笔记A6,1
6922176400498,祥韵0049,1
6903148138175,护舒宝棉柔表层日用卫生巾240mm,2
6930824530466,珠江桶,2
6920448516397,企鹤,1
6925019900247,姚记高级精品扑克1付,3
6970544270143,小包猫耳王,1
6911920278834,水口桥五香花生270G,1
6926587618282,志中大红袍蜜茶,2
6936684801326,马赛克女人红糖,1
6923830302257,香港洪福堂菊花蜜,3
6949128600416,傻大哥花生,2
6937494302577,A5无线记事本46页,1
6902088313932,力士沐浴乳,4
6935427100399,永固剁辣椒,1
6956979631230,联优B5缝线本14385,1
6941448960065,劲品堂黄金豆,2
6957712006674,清香小钱抽纸,1
6932265018237,功夫黑糖麻花,1
6924183906796,宾王扑克,2
6941952000042,课文本,1
6926120806206,鲜满多黄花鱼,1
944582908016,绿豆味糕160克,2
6902902011983,500ml厨邦葱姜汁料酒,2
6901028936729,招财进宝,4
6937221713676,贤哥排骨味素肉脯90克,1
6923450690642,绿箭脆皮软心原味薄荷糖,2
6922507821565,来碗面鸡蛋细圆挂面,1
4713178010172,金马钢丝球,1
6923942505539,龙眼井陈年陈醋500ml,1
6934024550224,立顿英式果味茶 柠檬味红茶饮料,1
6920784800297,鹰唛调和油,4
6970856360679,意大利黑椒牛肉拌面,1
6937494308685,经典A6缝线本3125,1
6923287614255,普丰牛奶片80克,1
6901236341292,抽取式维达纸面巾,4
6920354802775,高露洁三重功效牙膏 90 g,4
6920174749540,立白贡金桔洗洁精,2
6934024550811,立顿英式果味茶 野莓味红茶饮料,1
6935768970019,口水娃野山椒味口水鱼,1
6914782082380,50克徐福记迷你包鸡蛋香酥,1
6928910190274,杯子,1
6901070601705,云南白药牙膏激爽薄荷65g,1
6930983990095,互爱牙,1
9588829193697,诚品矩记杏仁饼,1
6957897000054,杨生记30g卤蛋,2
6959837000131,炫冠放学了薯片,1
6921709800866,小籽蒜香花生,2
6901586106169,500g威猛先生厨房重油污净(柠檬),5
6925925908238,伊高绵花糖 雪糕杯,1
6910019010270,200 ml超能柠檬草洗衣皂,1
9310297646258,洛神红葡萄酒,3
4891338020039,黑人牙膏,1
6959957700584,胃动力,2
6932980502066,DL-0206多丽口杯,2
6924963300202,彩虹棒,1
6925752731412,帝抢王3141毛巾,1
6911754105528,陈村河粉香辣骨汤100g,2
6970373662072,开森畅饮胃动力,2
6915530883884,冬瓜茶,2
6970544270570,法式雪饼,1
6925425421596,Trolli口力汉堡袋装橡皮糖108克12件,1
4891338010856,黑人牙刷,2
6906151625816,百年牛栏山白酒（珍品陈酿）,1
6937494307091,经典A5线圈本8112,1
901028080330,钻石,2
6925131800463,恒星红油豆瓣,1
6935622900183,百香果饮料,1
6901845041804,格力高百奇装饰饼干抹茶味 50g,1
6938497415523,欣美达1552口杯(无盖),1
6953787364640,A580无线装订本（雅致办公系列）,1
6940328702047,204#英雄牌黑墨水,2
6942311210058,苏克斯玫瑰固体清新剂,2
6947503760564,白板笔,2
6924762313571,迪斯尼果汁糖,2
6920174737332,洗衣粉,3
6903148241356,欧乐B牙龈专护牙膏(对抗红肿出血)40克,1
6922266438493,清风哆啦A梦迷你手帕纸,1
6940517517117,麦吉士涂层榛子酥塔48克,2
6947283416729,缝线本,1
6932522000159,280克沂蒙公社山楂球,1
6971147070031,公主旅行包,1
6956524800371,啃馋你酱烤翅根辣味,1
6910772002604,臻爱巧克力,2
6954365701369,时尚恋歌巧克力饼,3
6931444922853,SM2285顺美玲珑方形皂盘2285,1
6937376209352,合百客甜筒棉花糖70克,1
9787111498728,postgresql修炼之道,1
6954527000194,常温酸奶,1
6901028199421,芙蓉(软红),4
6936700600247,复合乳酸菌芒果味果汁饮料,1
6901028187343,黄鹤楼硬8度,1
6901586104202,72片+1器雷达无香电热蚊香片,2
6926450600406,味宝牛奶味薄饼干100g,3
6941174490645,力诚台式小香肠,2
6930906002652,朱光垃圾篓,1
6935569804124,洋业西玛雅280克,1
6951957205830,劲仔小鱼（麻辣味）20小包（盒）共,1
6922359500670,甜甜圈面包（黑米味）,3
6924994130113,微笑100实心纸70克,2
6958566810080,满满De自信50小包（袋）,2
6936684802552,益果多杨梅干,1
6957393801964,久号粮仓450克手工面,1
6953832900038,半角脆,1
6935768924043,口水娃香脆兰花豆香辣味60g,1
6903653022921,美嘉思超薄饼(椰子)168g,1
6957857300613,三人行长粒香大米,1
6925158423263,水果奶片68g,1
6951957205885,劲仔鱼酸菜味1*20,1
6902083904876,娃哈哈椰汁植物蛋白饮料,1
6920930319611,X50黑,1
6928590204223,海王法式松塔138g,2
6933631539202,可擦中性笔,1
6948576408803,水果味切片糖,1
6911988021687,甄好曲奇巧克力味,1
4902505277122,百乐笔,2
6926486600135,澳信粒粒园杏仁饼360g,1
6928580581433, 联生盐津陈皮135g,2
6970779560019,咸鸭蛋,2
6956269900176,桂鲜园野山椒凤爪238克,1
6925282240651,棉纸双面胶,1
4893888000059,李锦记草菇老抽,4
6911988019899,可比克咔趣薯条（劲爆烤翅味）70克,2
6947503701116,晨光0.7-2B铅芯,1
6959651640995,真心苹果汁,1
6934685880012,腾喜辣蒜香辣椒酱260克（特辣王）,1
6953700680826,百洁布,1
6920484010002,糖朝世家清亲吻海盐薄荷含片,1
6923287611872,普丰伴边梅120克,1
6948960102539,330铝樽百威,2
6911988005861,130低糖芝麻酥,3
6952581406303,6g  可乐味 劲跳糖,1
6924513905116,荷氏维果C鲜橙味34g,3
6947503714758,晨光ASP21801会议笔,1
6926486600999,矩园记合桃酥200g,1
6691188353046,积木,1
6931865121286,u滋u味一口奶,2
6921215408518,航空杯,1
6931008482472,冰筒棉花糖,1
6925282288134,晨光修正带ACT53303,1
6903148179758,海飞丝男士活力酷爽型洗发露380ml,1
6922731800251,EC洁面湿巾#,1
6933650904159,掌握GPS99803,1
6939907400030,阿胶枣252g,3
6918551811621,雀巢花心筒（芝土味雪糕）  1*24,4
6922507806425,陈克明百家顺挂面,2
6950827400610,潮卤香微辣鸭掌,1
8993175542456,纳宝帝巧克力,2
6903148000274,佳洁士 晶莹薄荷40g,2
6923939884678,加州红,1
6920153606482,合佳合棉花糖华语世界90g,2
6958761801319,平治牛油曲奇饼干,5
6906664822528,燕塘酸奶,3
6956979630158,联优A5缝线本M24359,1
6911316101043,比巴卜棉花泡泡糖,1
6953787368143,钻石头系列中性笔,2
6921780238497,美味海虾,1
8993175540735,丽芝士威化饼干,2
6937221702793,100g贤哥五香南乳花生,4
6970654191222,16K作文本,1
6956052900130,泡椒鱼仔16g,2
6970373660924,胃动力,1
6971190106831,口杯2683,1
6926292586319,日美汤匙  型号：RM60504,1
6920174761306,超威贝贝健无烟蚊香10单盘*54盒,1
6936200600105,50克佳霖无盐味精,1
3961018075862,牡丹,1
6970855690166,低钠盐,1
6957032900393,经典橡木桶干红葡萄酒1998,1
6957076510268,318ml调和油,1
6949579961111,毛巾,1
6922956302011,90G路路乡里腊鱼,2
6937494308517,经典B5单行本3123,1
6940695942435,永亮毛巾4243-2,1
6923973004513,长宁笋尖100克,2
6903244372671,七度空间特薄网面,2
6918962004315,裕湘细挂面500克,1
6914068008646,单个蝴蝶洁柔,4
6957634800251,汇源255g桔片罐头,1
6949034193019,雅贝洁301,2
6907917132470,增白皂,1
6959455403413,纳威迪长袜,1
6928302035220,28升强力桶,1
6924922600169,洁面雅-红典可湿水抽纸单包,1
6923773912766,椰果菠萝混合果汁饮料,2
6926106101677,酸爽（草莓味）,1
6926634128795,流行开心果80克,1
6925696402201,叫花鸡,1
6947503725006,晨光全针管中性替芯,1
6901798190772,小泸州老窑40.9度,3
6923853500616,步云活性炭鞋垫,1
6952246400172,石头果,1
6930663306017,72k皮面带扣笔记本1701,1
6927200421678,香脆笋,2
6931372400140,北京烤鸭 盘,1
6956706881518,传奇恐龙蛋,1
6925302112715,88g香哆哆香辣青豆,1
6931256603766,双鱼三星双反胶球板,2
6970052083600,加厚型20装360胶碗,2
6935666403077,D川幺妹逍遥麻辣味牛肉,4
6924746222578,26克南北特烤豆串烧烤味,1
6923450605929,绿箭无糖薄荷糖(黑加仑味)12g,3
6934920448304,三联收据,2
6920458857176,麒麟(罐装)意式倍醇拿铁咖啡280ml,1
6923649123395,家洁3395衣叉,1
6940188805018,40克甘源牌蚕豆,1
6933311068725,傻二哥老醋豌豆,1
6924746222233,70克盐焗鸭翅根,1
6953637551664,沙琪玛,2
6937284080104,50克四洲粟子,1
6955191085708,红油干片,2
6921709800996,小子花生焦糖味,4
6902227011897,嘉顿威化饼干,3
6949419833103,伴酒花生,1
6901209214295,莫斯利安益生菌原味 200g,1
6970998350156,海泰未来手圈,1
6970654192014,A5无线装订本,1
6941860900540,永心台湾阳春面,2
6922049002293,亚太A5-60软抄本,1
6941781451367,啄木鸟毛巾,1
6901754131061,乌江凉拌海带丝 70g,1
6932572333535,汤盆,1
6944876401483,香蕉牛奶蛋糕,1
6947503799908,YS-86五分条便条卡,1
6942477600410,绵白糖228g,1
6908312000753,明治欣欣杯草莓味饼干条,2
6923287607158,152克立旺佳九制情人梅,2
6920407972080,正发园西梅30g16小包（条）,1
6922825200356,孟乍隆牌香米5kg,1
6934874981179,华利达衣架616,1
6932404910026,炭烧点心面（泰式皇妃虾味）,2
6927073421003,添美记事本,1
6959582357856,领奖5785,1
6900873194018,康师傅金汤虾球杯面,3
6901028075022,软盒中华,3
6970398930071,紫菜,1
6922144600059,香卤蛋,1
6928580585783,联生韩式话梅（大罐）共,1
6956311600184,100克迷你香糕,1
6902902005968,美味鮮糯米醋500ml,2
6928590206173,海玉芝麻味千层脆120克,1
4891199002205,GP绿九伏电池,4
942477600571,200克七仔五香味花生,1
6931557710637,120ml云乡人家山椒笋尖,2
6926634158372,酸甜杨梅,1
6921081200599,牛耳酥,2
6914782203549,徐福记沙琪玛 525g,3
6900873096619,康师傅经典葱爆牛肉袋面,1
6928580583666,蜂蜜陈皮,3
6928580580115,甘草梅皇90G,2
6952167400091,和惠沙琪玛,2
6902890892076,双汇香辣香脆肠35克60条（件）,1
6970242040703,初饮甜橙,1
6918087311053,阿波罗甜筒,1
4711162821803,台湾能量99棒芋头夹心味,2
4897072050042,字母造型饼干,1
6921734998637,快干印台9863,2
4902505225673,百乐橡皮擦,1
4547691770943,冈本冰感透薄,1
6970644591148,珠江小啤汽果汁气泡啤酒（百香果汁）,1
6902083914370,哇哈哈钙多多200g,1
6927073401128,添美26页骑马订练习本,1
6970767450056,紫庭园食品,1
6924168102359,味の选香辣牛肉干_65g,3
6927992590088,太港糯米粉水磨350G,1
6935777693794,华杰201B文件夹,1
6924214685225,奶香蛋糕,3
8993175537667,rolls180g,4
6938310303952,大佬,1
8858702414883,小老板海苔卷,1
6932835396529,CER-1553真彩超粘屑橡皮,1
6924168103202,味の选杂锦牛肉粒65g,2
6943878402559,台湾米饼,1
6908312000784,明治欣欣杯,2
6948698700533,米格本16开,1
6926144398190,小护士植毛牙刷,1
6941952002381,A3线圈图画本,1
6926486600265,矩园记腰果酥200g,1
6968117331193,33119,1
6923287608780,普丰榴莲味糖138克,2
6935255200414,仁和集团金衡康牌西瓜爽糖,2
6945091706285,MP-420 2B/0.5/0.7活动铅笔,1
6911988015723,320g法式小面包香奶味,1
6950148606432,5533140,1
6907992508344,经典有机奶,3
6926144359115,小护士华型牙刷,1
6926450600390,味宝蔬菜味薄饼干100g,4
6953610700188,套装厕刷,3
6970654191093,小数学本,1
6922731881809,ABC日用纤薄棉网结合表层卫生巾8片,3
6923287613685,普丰香桃畔200克,1
6947503791162,晨光A5活页纸9B045,1
6927645500969,想念香菇挂面,2
6948065281153,蒸祥小勺,1
4891338014045,宝贝兔牙膏,1
6908594419021,乐而雅超丝薄超长夜用护翼8片,2
6901798178442,52度泸州御酒红耀,1
6920721711044,2.6kg斧头牌洗洁精,1
6921122400209,酱油条,1
6933888212798,台耶椰子汁,2
6924187824744,洽洽早餐派(香橙味)375G,1
6937221706760,100g贤哥牛肉味南乳花生,2
8410702030885,幕丽优质葡萄酒,1
6936891520508,添乐卡通王意式番茄味长棒饼干50克,3
6958893601368,康绿宝泉水香型大盘蚊香(无烟),1
6925696401723,三湘古镇咸味花生米 150g,2
6921014085880,海珠鲜纯生500ml罐装啤酒,2
6947506582972,家会香阿婆麻薯饼绿茶味,2
6902902004220,美味鲜原晒金标生抽王620ml,3
6905296001516,小枝江大曲45度250ml,3
6948797200033,今一郎乡吧佬（两粒装）,2
6937494308623,经典牛皮a5便条本,1
6935633706026,旺中顺鱼皮花生,3
6926844925184,诚实人麦心鸡蛋面面,1
6921940242340,香蕉牛奶,2
6970833650021,水果蒸蛋糕,1
6941806401339,电功夫插座020,1
6947503718015,晨光Q7中性笔,2
6902774117714,三A扑克NO.1501,1
6970088310077,开花饼,2
6901028055031,合红河,1
6923374000220,中天香醇豆豉150g,1
6939336063417,江门排米粉,2
6932447906291,贝德玛洁净升级特惠装,1
6959326500654,山楂味,2
6948960100443,百威啤酒,2
6954432710607,6片动葡萄味,2
