store_id,name,count,,,,一千条销售 不含自编码,,
,,,,,,,,6904525487541 
,,,,,,,,6954327450090 
,,,,,,,,6948270709145 
,,,,,,,,945790400392 
,,,,,,,,6952870410509 
,,,,,,,,922898813859 
,,,,,,,,6922898813859 
,,,,,,,,6931256302751 
,,,,,,,,6943978100812 
,,,,,,,,6948270770022 
,,,,,,,,6959384519681 
,,,,,,,,6954877900649 
,,,,,,,,6921098885925 
,,,,,,,,8888075019101 
,,,,,,,,6941051311919 
,,,,,,,,6941051311926 
,,,,,,,,932529211107 
,,,,,,,,6927342988077 
,,,,,,,,6953721701159 
,,,,,,,,6937461401005 
,,,,,,,,901028095884 
,,,,,,,,6901586108309 
,,,,,,,,6922507809402 
,,,,,,,,6922507824061 
,,,,,,,,6927871456702 
,,,,,,,,6944399235480 
,,,,,,,,6936436400579 
,,,,,,,,6947004580678 
,,,,,,,,6947004507927 
,,,,,,,,6944591201443 
,,,,,,,,6971222522066 
,,,,,,,,6971062710050 
,,,,,,,,6927179702013 
,,,,,,,,6921099125303 
,,,,,,,,6950242100386 
,,,,,,,,6970732700902 
,,,,,,,,6933597805649 
,,,,,,,,4897878140015 
,,,,,,,,6921940258112 
,,,,,,,,4895016030389 
,,,,,,,,1700000672 
,,,,,,,,6931190737749 
,,,,,,,,6924853700525 
,,,,,,,,6933356301054 
,,,,,,,,6921004471167 
,,,,,,,,4901681210138 
,,,,,,,,4901681383313 
,,,,,,,,4902505085406 
,,,,,,,,4902505130205 
,,,,,,,,4902505169601 
,,,,,,,,4902505182372 
,,,,,,,,4902505252600 
,,,,,,,,4902505253133 
,,,,,,,,4902505277122 
,,,,,,,,4902505277139 
,,,,,,,,4902505279690 
,,,,,,,,4902505282027 
,,,,,,,,4902505322822 
,,,,,,,,4902505342868 
,,,,,,,,4902505381553 
,,,,,,,,4902505408045 
,,,,,,,,4902505442780 
,,,,,,,,4902505442865 
,,,,,,,,4902505452888 
,,,,,,,,4902505521423 
,,,,,,,,4902778653104 
,,,,,,,,4902778721049 
,,,,,,,,6933631550474 
,,,,,,,,8802203549315 
,,,,,,,,6921734992987 
,,,,,,,,6931190746840 
,,,,,,,,6970456878215 
,,,,,,,,1700000848 
,,,,,,,,4694902066774 
,,,,,,,,4902505450433 
,,,,,,,,4902505450518 
,,,,,,,,4902505450679 
,,,,,,,,4902505450884 
,,,,,,,,4902505450891 
,,,,,,,,4902505450914 
,,,,,,,,4902505450990 
,,,,,,,,4902505451003 
,,,,,,,,6911400357912 
,,,,,,,,6920930332108 
,,,,,,,,6931190732621 
,,,,,,,,693397403345 
,,,,,,,,6933975388184 
,,,,,,,,6933975399128 
,,,,,,,,6935067700362 
,,,,,,,,6953167300817 
,,,,,,,,6970609902088 
,,,,,,,,6970654191116 
,,,,,,,,6970654191208 
,,,,,,,,4902505450938 
,,,,,,,,6857571022962 
,,,,,,,,6957571022969 
,,,,,,,,6951604613643 
,,,,,,,,6934034868890 
,,,,,,,,6956979660001 
,,,,,,,,6970263920268 
,,,,,,,,6930181990187 
,,,,,,,,6937138643523 
,,,,,,,,6941952003814 
,,,,,,,,6970654190072 
,,,,,,,,6970654191536 
,,,,,,,,6921734973139 
,,,,,,,,6906708800024 
,,,,,,,,6926292516644 
,,,,,,,,6933631572827 
,,,,,,,,6947503778040 
,,,,,,,,4856238712925 
,,,,,,,,4892987999332 
,,,,,,,,4892987999363 
,,,,,,,,4902506124876 
,,,,,,,,575341076 
,,,,,,,,6922609212858 
,,,,,,,,6922609212865 
,,,,,,,,6922609212872 
,,,,,,,,6922609212889 
,,,,,,,,6922609212896 
,,,,,,,,6922609212902 
,,,,,,,,6922609212919 
,,,,,,,,6933528916383 
,,,,,,,,6935465490032 
,,,,,,,,6935834997223 
,,,,,,,,6939926903888 
,,,,,,,,6949252401217 
,,,,,,,,6949252450123 
,,,,,,,,6949252488140 
,,,,,,,,6953787363445 
,,,,,,,,6958912203016 
,,,,,,,,6970654190539 
,,,,,,,,6970654190553 
,,,,,,,,6970654190607 
,,,,,,,,6970654190614 
,,,,,,,,7459773341217 
,,,,,,,,949252401866 
,,,,,,,,970654190591 
,,,,,,,,4902505450549 
,,,,,,,,4902505450686 
,,,,,,,,6925503716224 
,,,,,,,,6932449912634 
,,,,,,,,6939668256037 
,,,,,,,,6941952002077 
,,,,,,,,6970654190041 
,,,,,,,,6970747570637 
,,,,,,,,9787542760708 
,,,,,,,,6934685307946 
,,,,,,,,6939334370906 
,,,,,,,,6949046300382 
,,,,,,,,6922291002782 
,,,,,,,,6937369301032 
,,,,,,,,6971109110355 
,,,,,,,,6941952000202 
,,,,,,,,6941952000240 
,,,,,,,,6941952001735 
,,,,,,,,6941952002596 
,,,,,,,,6947283416729 
,,,,,,,,6953787338429 
,,,,,,,,6953787338580 
,,,,,,,,6941952002596 
,,,,,,,,4902505381515 
,,,,,,,,6947503776695 
,,,,,,,,4902505450976 
,,,,,,,,4902505450822 
,,,,,,,,6925503716217 
,,,,,,,,6970609901821 
,,,,,,,,4902505521324 
,,,,,,,,4712692052750 
,,,,,,,,6901893011446 
,,,,,,,,6901893016793 
,,,,,,,,6932531740114 
,,,,,,,,6933569402487 
,,,,,,,,6934034862058 
,,,,,,,,6948447503026 
,,,,,,,,6949905219350 
,,,,,,,,6948601305442 
,,,,,,,,891199002205 
,,,,,,,,4891199000072 
,,,,,,,,4891199003721 
,,,,,,,,6942256203030 
,,,,,,,,6942256203047 
,,,,,,,,6942256209797 
,,,,,,,,6948601302717 
,,,,,,,,6948601302731 
,,,,,,,,6916738169114 
,,,,,,,,9787514508116 
,,,,,,,,9787514510409 
,,,,,,,,9787541072017 
,,,,,,,,6970654190560 
,,,,,,,,6970654193288 
,,,,,,,,6970654190171 
,,,,,,,,6970654190218 
,,,,,,,,6970654190225 
,,,,,,,,6970654190232 
,,,,,,,,6970654190386 
,,,,,,,,6970654190638 
,,,,,,,,6970654191550 
,,,,,,,,6970654191697 
,,,,,,,,6943034880047 
,,,,,,,,6970654190034 
,,,,,,,,6970654192137 
,,,,,,,,6947503794309 
,,,,,,,,6970654192038 
,,,,,,,,6935205348814 
,,,,,,,,6970654190027 
,,,,,,,,6925146854161 
,,,,,,,,6931310506705 
,,,,,,,,6970323810485 
,,,,,,,,6970323811680 
,,,,,,,,6970323811697 
,,,,,,,,4902778721049 
,,,,,,,,4902778721063 
,,,,,,,,6970323811222 
,,,,,,,,6970323815961 
,,,,,,,,6941952002350 
,,,,,,,,6970654190096 
,,,,,,,,6908780800015 
,,,,,,,,6941952002701 
,,,,,,,,6941952003159 
,,,,,,,,6946891702934 
,,,,,,,,6949426700276 
,,,,,,,,6947503773168 
,,,,,,,,6937168891222 
,,,,,,,,6970654192052 
,,,,,,,,6970654192069 
,,,,,,,,6970654192144 
,,,,,,,,6970654192182 
,,,,,,,,6970654192199 
,,,,,,,,4901681143115 
,,,,,,,,49177008 
,,,,,,,,6926752261602 
,,,,,,,,6946884501421 
,,,,,,,,6947503781538 
,,,,,,,,6988054682554 
,,,,,,,,6988054699521 
,,,,,,,,6970654190089 
,,,,,,,,6970654190362 
,,,,,,,,6970654192014 
,,,,,,,,6941025109870 
,,,,,,,,6947503777210 
,,,,,,,,941025107043 
,,,,,,,,6941025109856 
,,,,,,,,6970654192021 
,,,,,,,,6970654192120 
,,,,,,,,6925146812017 
,,,,,,,,6937888522185 
,,,,,,,,6937888522208 
,,,,,,,,6937888526008 
,,,,,,,,6951633711068 
,,,,,,,,6951633711105 
,,,,,,,,6947503769888 
,,,,,,,,6970654193240 
,,,,,,,,6941025111071 
,,,,,,,,6947503776206 
,,,,,,,,6930640581246 
,,,,,,,,6970654192076 
,,,,,,,,6943034880061 
,,,,,,,,6949252401095 
,,,,,,,,6949252401101 
,,,,,,,,6949252401118 
,,,,,,,,6949252401132 
,,,,,,,,6956052203644 
,,,,,,,,6944811501681 
,,,,,,,,6958521388197 
,,,,,,,,6998566207008 
,,,,,,,,4902505343025 
,,,,,,,,6921734973160 
,,,,,,,,6936519655087 
,,,,,,,,6941952003333 
,,,,,,,,6941952003395 
,,,,,,,,6947283427633 
,,,,,,,,6949252400319 
,,,,,,,,6949252400340 
,,,,,,,,6958976801210 
,,,,,,,,6970297810863 
,,,,,,,,6988291073184 
,,,,,,,,6988891013184 
,,,,,,,,6970654190157 
,,,,,,,,6921016412318 
,,,,,,,,6921016412363 
,,,,,,,,6921016412370 
,,,,,,,,6941025103311 
,,,,,,,,6941025106015 
,,,,,,,,6953787344581 
,,,,,,,,6970558571175 
,,,,,,,,6970558572417 
,,,,,,,,8641187001026 
,,,,,,,,6956979630219 
,,,,,,,,6970654190676 
,,,,,,,,6970654192113 
,,,,,,,,6970654192168 
,,,,,,,,6970654192175 
,,,,,,,,6949201754920 
,,,,,,,,6931164700328 
,,,,,,,,5916720020011 
,,,,,,,,6947029621257 
,,,,,,,,6925365850487 
,,,,,,,,6925365850708 
,,,,,,,,6971007260077 
,,,,,,,,6971062710005 
,,,,,,,,6901612082771 
,,,,,,,,6901028313513 
,,,,,,,,6922956301243 
,,,,,,,,4711588110970 
,,,,,,,,6954877900632 
,,,,,,,,4250594207842 
,,,,,,,,6921665500015 
,,,,,,,,6901028313513 
,,,,,,,,6922829029304 
,,,,,,,,6957032901208 
,,,,,,,,9588816688007 
,,,,,,,,6925769611028 
,,,,,,,,6957032901307 
,,,,,,,,7809585501963 
,,,,,,,,9323956005297 
,,,,,,,,6957032900393 
,,,,,,,,6926965670260 
,,,,,,,,6938606082837 
,,,,,,,,6941508400463 
,,,,,,,,6954877900366 
,,,,,,,,6970261551129 
,,,,,,,,6956736100177 
,,,,,,,,6930869900118 
,,,,,,,,6915530710074 
,,,,,,,,6955350720327 
,,,,,,,,6956052900147 
,,,,,,,,6928343070150 
,,,,,,,,6938360300499 
,,,,,,,,6955979600109 
,,,,,,,,6970285630817 
,,,,,,,,4897057923347 
,,,,,,,,4897057923354 
,,,,,,,,4897057923361 
,,,,,,,,6923287610257 
,,,,,,,,6923287613999 
,,,,,,,,6923287614019 
,,,,,,,,6923287614026 
,,,,,,,,6923287614040 
,,,,,,,,6923287614088 
,,,,,,,,6925696401600 
,,,,,,,,6926388108838 
,,,,,,,,6926634131795 
,,,,,,,,6926634131801 
,,,,,,,,6926634131818 
,,,,,,,,6931008485633 
,,,,,,,,6931008495397 
,,,,,,,,6931008495816 
,,,,,,,,6934732725051 
,,,,,,,,6934732725112 
,,,,,,,,6934761300489 
,,,,,,,,6943304400722 
,,,,,,,,6953320091743 
,,,,,,,,6953320093471 
,,,,,,,,6957593700326 
,,,,,,,,6958447401802 
,,,,,,,,6970000310345 
,,,,,,,,6970197113514 
,,,,,,,,6971009030029 
,,,,,,,,911988006585 
,,,,,,,,925696401570 
,,,,,,,,6927018400568 
,,,,,,,,6920655000139 
,,,,,,,,6920655000146 
,,,,,,,,6920655000153 
,,,,,,,,6920655000160 
,,,,,,,,6944243702335 
,,,,,,,,6944243702359 
,,,,,,,,6944243702380 
,,,,,,,,6944067900108 
,,,,,,,,6948816590619 
,,,,,,,,6901180916515 
,,,,,,,,6901180916614 
,,,,,,,,6919166703189 
,,,,,,,,6925955811645 
,,,,,,,,6949419843218 
,,,,,,,,6949419843232 
,,,,,,,,6970594652098 
,,,,,,,,948564902078 
,,,,,,,,6950440106135 
,,,,,,,,6941806401377 
,,,,,,,,6933901401208 
,,,,,,,,6970454190074 
,,,,,,,,6941196995036 
,,,,,,,,6944433128389 
,,,,,,,,6970869201648 
,,,,,,,,6936879200712 
,,,,,,,,6927744400030 
,,,,,,,,6954371081851 
,,,,,,,,6923911321153 
,,,,,,,,6970454190111 
,,,,,,,,6934732725655 
,,,,,,,,6927744400276 
,,,,,,,,6949309201500 
,,,,,,,,6936296773349 
,,,,,,,,6936296773363 
,,,,,,,,6939064405350 
,,,,,,,,6901028055154 
,,,,,,,,6921836389500 
,,,,,,,,6947681881006 
,,,,,,,,6953902700155 
,,,,,,,,6935622900909 
,,,,,,,,6928746860020 
,,,,,,,,6943586818000 
,,,,,,,,6970869201631 
,,,,,,,,4897033833769 
,,,,,,,,4897033833790 
,,,,,,,,6941806400257 
,,,,,,,,6941932976367 
,,,,,,,,6959606510304 
,,,,,,,,6943466901884 
,,,,,,,,6970167871031 
,,,,,,,,6922266458873 
,,,,,,,,6930951100709 
,,,,,,,,6926712001026 
,,,,,,,,6903396003089 
,,,,,,,,6953320091316 
,,,,,,,,6934985733964 
,,,,,,,,6970443240698 
,,,,,,,,6928494805137 
,,,,,,,,6935871504767 
,,,,,,,,924743915763 
,,,,,,,,4714756850074 
,,,,,,,,6248152588586 
,,,,,,,,6953795000929 
,,,,,,,,6947004507934 
,,,,,,,,958214686180 
,,,,,,,,6934732725471 
,,,,,,,,6934732725068 
,,,,,,,,6932221672138 
,,,,,,,,6930003401136 
,,,,,,,,6943813066020 
,,,,,,,,6948795080620 
,,,,,,,,6920955315148 
,,,,,,,,6944375621122 
,,,,,,,,6950251500023 
,,,,,,,,955678937858 
,,,,,,,,921294393798 
,,,,,,,,6970197113538 
,,,,,,,,921294305012 
,,,,,,,,6970747930059 
,,,,,,,,6925900421844 
,,,,,,,,6920655000399 
,,,,,,,,6922829031901 
,,,,,,,,6925683660652 
,,,,,,,,6931900231321 
,,,,,,,,6948154840018 
,,,,,,,,6970490123449 
,,,,,,,,6944173801481 
,,,,,,,,6922898813699 
,,,,,,,,6946624100068 
,,,,,,,,6948988918709 
,,,,,,,,6927744400023 
,,,,,,,,6922829029250 
,,,,,,,,6922829029267 
,,,,,,,,6923516030290 
,,,,,,,,8925782600045 
,,,,,,,,6932610310290 
,,,,,,,,6934732725495 
,,,,,,,,6934732725556 
,,,,,,,,6934732725600 
,,,,,,,,6934732725938 
,,,,,,,,6946995500719 
,,,,,,,,925303714086 
,,,,,,,,6925955811584 
,,,,,,,,692468650002 
,,,,,,,,6925955811591 
,,,,,,,,6958340677915 
,,,,,,,,6902312301582 
,,,,,,,,6970678712076 
,,,,,,,,6956612300929 
,,,,,,,,6931900231338 
,,,,,,,,6932221688412 
,,,,,,,,6944433188109 
,,,,,,,,6954938661175 
,,,,,,,,6925752731412 
,,,,,,,,6938134204602 
,,,,,,,,6951967410163 
,,,,,,,,6931008495380 
,,,,,,,,6954727299756 
,,,,,,,,6942464031333 
,,,,,,,,6954877100049 
,,,,,,,,6941806400257 
,,,,,,,,6941932976343 
,,,,,,,,6951647703011 
,,,,,,,,6943458800812 
,,,,,,,,6922829031918 
,,,,,,,,6936879200125 
,,,,,,,,6959455403413 
,,,,,,,,6941444902304 
,,,,,,,,6944433188055 
,,,,,,,,947274800421 
,,,,,,,,6926352400074 
,,,,,,,,6925696401594 
,,,,,,,,6945717405868 
,,,,,,,,6932980500383 
,,,,,,,,6921783100425 
,,,,,,,,6970288960515 
,,,,,,,,6956364188301 
,,,,,,,,6944433128112 
,,,,,,,,6938371480012 
,,,,,,,,6920701621318 
,,,,,,,,6940182729358 
,,,,,,,,6928606088069 
,,,,,,,,6949419844017 
,,,,,,,,6959974200531 
,,,,,,,,6941806401377 
,,,,,,,,6935622900183 
,,,,,,,,7847847415122 
,,,,,,,,6970807405817 
,,,,,,,,6936097304124 
,,,,,,,,6949116410188 
,,,,,,,,6926634164830 
,,,,,,,,6943416255135 
,,,,,,,,6925999702015 
,,,,,,,,924160712334 
,,,,,,,,6971190106831 
,,,,,,,,6953795001223 
,,,,,,,,6935437131130 
,,,,,,,,6944375620804 
,,,,,,,,6936296773370 
,,,,,,,,6959606510670 
,,,,,,,,6926348600570 
,,,,,,,,6941806401339 
,,,,,,,,6956217080189 
,,,,,,,,6970392281735 
,,,,,,,,6959974200494 
,,,,,,,,6940921878668 
,,,,,,,,6970274000324 
,,,,,,,,6920268213292 
,,,,,,,,6930412420957 
,,,,,,,,7898448965486 
,,,,,,,,6949419844000 
,,,,,,,,6934732725488 
,,,,,,,,139225464738 
,,,,,,,,6930777903072 
,,,,,,,,6953046380213 
,,,,,,,,80003014 
,,,,,,,,6957341700363 
,,,,,,,,6953255301030 
,,,,,,,,6970490123050 
,,,,,,,,6922424866083 
,,,,,,,,6957076510268 
,,,,,,,,6901121302865 
,,,,,,,,6953320091705 
,,,,,,,,6953287456074 
,,,,,,,,6920174749182 
,,,,,,,,6922879520103 
,,,,,,,,6949419844031 
,,,,,,,,6946605410933 
,,,,,,,,6957202301258 
,,,,,,,,6902088318999 
,,,,,,,,6956591012318 
,,,,,,,,6919841061887 
,,,,,,,,6934445453456 
,,,,,,,,6959455403420 
,,,,,,,,6957253422766 
,,,,,,,,928746860020 
,,,,,,,,6138257074808 
,,,,,,,,6522314560802 
,,,,,,,,6925696401587 
,,,,,,,,6927744400269 
,,,,,,,,6937519449690 
,,,,,,,,6953046390229 
,,,,,,,,6964875647255 
,,,,,,,,6970490123746 
,,,,,,,,6949897126834 
,,,,,,,,6927744400047 
,,,,,,,,6943124826344 
,,,,,,,,6957076510220 
,,,,,,,,6959606510335 
,,,,,,,,6948988907222 
,,,,,,,,6922829029243 
,,,,,,,,6952755203257 
,,,,,,,,6922878167316 
,,,,,,,,6930824530466 
,,,,,,,,6932898717071 
,,,,,,,,6948135630607 
,,,,,,,,6925954420855 
,,,,,,,,6948988918952 
,,,,,,,,6950253800237 
,,,,,,,,6911988028242 
,,,,,,,,6928494805144 
,,,,,,,,6920655000061 
,,,,,,,,6923287613418 
,,,,,,,,6953351283421 
,,,,,,,,6934732725778 
,,,,,,,,6954938661199 
,,,,,,,,6902312304392 
,,,,,,,,6926996822935 
,,,,,,,,6953046390038 
,,,,,,,,6954116700979 
,,,,,,,,6921311189908 
,,,,,,,,6923997196980 
,,,,,,,,6925752710875 
,,,,,,,,6970490123203 
,,,,,,,,6949419843751 
,,,,,,,,6957253422797 
,,,,,,,,6935712201282 
,,,,,,,,6947681881006 
,,,,,,,,6948010000983 
,,,,,,,,6971057372072 
,,,,,,,,6920655000382 
,,,,,,,,6924650103109 
,,,,,,,,6951460724408 
,,,,,,,,6933901401222 
,,,,,,,,6971305070033 
,,,,,,,,6970332280408 
,,,,,,,,6924782113342 
,,,,,,,,6953046390052 
,,,,,,,,6925696401570 
,,,,,,,,6920174760743 
,,,,,,,,6959241700900 
,,,,,,,,4897033833752 
,,,,,,,,6958418801426 
,,,,,,,,692038362 
,,,,,,,,6953255301061 
,,,,,,,,6931079066885 
,,,,,,,,6940396801116 
,,,,,,,,6937376208775 
,,,,,,,,6921443495618 
,,,,,,,,6920404395806 
,,,,,,,,6920404395813 
,,,,,,,,6920404395950 
,,,,,,,,934939909285 
,,,,,,,,6942593633156 
,,,,,,,,6959606510328 
,,,,,,,,6933484462023 
,,,,,,,,6944173801634 
,,,,,,,,6942672401027 
,,,,,,,,6970672320062 
,,,,,,,,6923644285760 
,,,,,,,,6943586878998 
,,,,,,,,6925911521748 
,,,,,,,,891599366808 
,,,,,,,,6902088319026 
,,,,,,,,6956591012387 
,,,,,,,,6903396003072 
,,,,,,,,6931900232168 
,,,,,,,,6950440106074 
,,,,,,,,6939287415051 
,,,,,,,,6945085301854 
,,,,,,,,139225394745 
,,,,,,,,139225464752 
,,,,,,,,6957076510251 
,,,,,,,,6940182729655 
,,,,,,,,6953795002213 
,,,,,,,,6956503188131 
,,,,,,,,903148078938 
,,,,,,,,6959606521317 
,,,,,,,,6957167200153 
,,,,,,,,6930824530459 
,,,,,,,,6956364188806 
,,,,,,,,6923462672070 
,,,,,,,,6948270780359 
,,,,,,,,6948270780366 
,,,,,,,,6934986701955 
,,,,,,,,6933932654055 
,,,,,,,,6930678913231 
,,,,,,,,6939429502458 
,,,,,,,,6953046391059 
,,,,,,,,6953046391080 
,,,,,,,,6956503188070 
,,,,,,,,6956503188155 
,,,,,,,,6931008485121 
,,,,,,,,6930662077574 
,,,,,,,,6957111501596 
,,,,,,,,693260310290 
,,,,,,,,6949168427585 
,,,,,,,,6903396003102 
,,,,,,,,6943813088800 
,,,,,,,,6953795001070 
,,,,,,,,6956928900844 
,,,,,,,,6949922100303 
,,,,,,,,6921899904573 
,,,,,,,,6948988918693 
,,,,,,,,6957097300022 
,,,,,,,,6924064333574 
,,,,,,,,6920383621880 
,,,,,,,,6955897700325 
,,,,,,,,6943458801307 
,,,,,,,,6925319204250 
,,,,,,,,6926450601038 
,,,,,,,,6955140557003 
,,,,,,,,6922829029281 
,,,,,,,,6970490123494 
,,,,,,,,6901070602484 
,,,,,,,,9787121183539 
,,,,,,,,6959911988027 
,,,,,,,,6931105580613 
,,,,,,,,9787546396354 
,,,,,,,,6927073408318 
,,,,,,,,6936411601458 
,,,,,,,,6936411601205 
,,,,,,,,6936411601434 
,,,,,,,,6947503777210 
,,,,,,,,6934034861808 
,,,,,,,,6927073497589 
,,,,,,,,9787801914378 
,,,,,,,,6927073497930 
,,,,,,,,6933509107083 
,,,,,,,,6933631595864 
,,,,,,,,8245924828886 
,,,,,,,,6935295023417 
,,,,,,,,6911989127913 
,,,,,,,,6970054090477 
,,,,,,,,6970482460033 
,,,,,,,,6951144419200 
,,,,,,,,6959795387022 
,,,,,,,,9787546374260 
,,,,,,,,9787563942817 
,,,,,,,,6546784275349 
,,,,,,,,1700000944 
,,,,,,,,6943448300018 
,,,,,,,,6951144417374 
,,,,,,,,6924153212056 
,,,,,,,,9787545038194 
,,,,,,,,9787557005979 
,,,,,,,,6936380644753 
,,,,,,,,6947582868922 
,,,,,,,,6948311237965 
,,,,,,,,6935205312501 
,,,,,,,,6941952002350 
,,,,,,,,6950262409322 
,,,,,,,,6922414800103 
,,,,,,,,9787121183980 
,,,,,,,,9787508802947 
,,,,,,,,9787504142788 
,,,,,,,,6926676841720 
,,,,,,,,6948311268730 
,,,,,,,,6911989127791 
,,,,,,,,6911989127883 
,,,,,,,,6932449910548 
,,,,,,,,6947902950061 
,,,,,,,,9787508806174 
,,,,,,,,6911989127807 
,,,,,,,,6956778606071 
,,,,,,,,6756234203413 
,,,,,,,,6923486700506 
,,,,,,,,6927073408776 
,,,,,,,,6970323810485 
,,,,,,,,6933650904203 
,,,,,,,,9787121182457 
,,,,,,,,6931716855315 
,,,,,,,,9787545038170 
,,,,,,,,6934685308592 
,,,,,,,,9787508800387 
,,,,,,,,9787508806150 
,,,,,,,,9787801912831 
,,,,,,,,6920406700554 
,,,,,,,,6936200130992 
,,,,,,,,6927073408288 
,,,,,,,,6955636121251 
,,,,,,,,9787504142825 
,,,,,,,,9787020056828 
,,,,,,,,9787807359685 
,,,,,,,,9787508800424 
,,,,,,,,6953787355310 
,,,,,,,,9787545038200 
,,,,,,,,6947503773267 
,,,,,,,,6930181990255 
,,,,,,,,6933509113077 
,,,,,,,,6941952002688 
,,,,,,,,6927073422062 
,,,,,,,,6947503798116 
,,,,,,,,927073408776 
,,,,,,,,6930663306062 
,,,,,,,,6932684516192 
,,,,,,,,6947902980549 
,,,,,,,,6947503779054 
,,,,,,,,694195003517 
,,,,,,,,6947503773403 
,,,,,,,,6970128171118 
,,,,,,,,6925282282378 
,,,,,,,,9787545039009 
,,,,,,,,9787545041729 
,,,,,,,,6945136802859 
,,,,,,,,927073420082 
,,,,,,,,6921221701627 
,,,,,,,,6953684250183 
,,,,,,,,6950262409339 
,,,,,,,,6936380631678 
,,,,,,,,6947503730253 
,,,,,,,,6947503771812 
,,,,,,,,6947503798109 
,,,,,,,,6953787313143 
,,,,,,,,6936513801671 
,,,,,,,,6959911988034 
,,,,,,,,9787121183799 
,,,,,,,,9787121183997 
,,,,,,,,9787554417102 
,,,,,,,,6926032381020 
,,,,,,,,6970314044257 
,,,,,,,,9787560148366 
,,,,,,,,6928928033600 
,,,,,,,,6987963454665 
,,,,,,,,6920406700509 
,,,,,,,,6947503746278 
,,,,,,,,4711093030114 
,,,,,,,,6955003820251 
,,,,,,,,8858741714890 
,,,,,,,,6935777678791 
,,,,,,,,6935777692209 
,,,,,,,,6933569400377 
,,,,,,,,6933650904418 
,,,,,,,,6935777679804 
,,,,,,,,6970437100809 
,,,,,,,,6933650905453 
,,,,,,,,6938493549574 
,,,,,,,,6938493549758 
,,,,,,,,6952056484287 
,,,,,,,,6952025100989 
,,,,,,,,6959441732176 
,,,,,,,,6959441732305 
,,,,,,,,6927073491563 
,,,,,,,,6920025101121 
,,,,,,,,6920025101831 
,,,,,,,,6970001608434 
,,,,,,,,6926676841539 
,,,,,,,,6941952003814 
,,,,,,,,6927073407014 
,,,,,,,,6959911988065 
,,,,,,,,6944860562305 
,,,,,,,,6959911988058 
,,,,,,,,6959911988041 
,,,,,,,,6920145508428 
,,,,,,,,6935777692216 
,,,,,,,,6930419606699 
,,,,,,,,6908780800015 
,,,,,,,,6940108100773 
,,,,,,,,9787554417133 
,,,,,,,,6927975320404 
,,,,,,,,6944896133227 
,,,,,,,,6953684200058 
,,,,,,,,6935777615949 
,,,,,,,,6901893016670 
,,,,,,,,6955854601580 
,,,,,,,,6935777616403 
,,,,,,,,6957859400205 
,,,,,,,,6943538469243 
,,,,,,,,6931105580606 
,,,,,,,,6927983199313 
,,,,,,,,6950372012948 
,,,,,,,,6947503778552 
,,,,,,,,6953320200114 
,,,,,,,,6951144413239 
,,,,,,,,6949947370361 
,,,,,,,,4711588110970 
,,,,,,,,4719579940995 
,,,,,,,,4719579942388 
,,,,,,,,690102118170 
,,,,,,,,6901028187848 
,,,,,,,,6901028219143 
,,,,,,,,6901028221504 
,,,,,,,,6901028313513 
,,,,,,,,888075011099 
,,,,,,,,6924175089094 
,,,,,,,,6957897000177 
,,,,,,,,952813400031 
,,,,,,,,6956511907441 
,,,,,,,,8435153025587 
,,,,,,,,6931924304445 
,,,,,,,,6951873509074 
,,,,,,,,3182520227772 
,,,,,,,,6914557800188 
,,,,,,,,6902088717631 
,,,,,,,,4823088401417 
,,,,,,,,6933641104834 
,,,,,,,,75041670 
,,,,,,,,6900471253490 
,,,,,,,,6921440366973 
,,,,,,,,3760182660689 
,,,,,,,,6971307990018 
,,,,,,,,6925680023825 
,,,,,,,,4250594207842 
,,,,,,,,6925954415455 
,,,,,,,,6939082000094 
,,,,,,,,6971059940026 
,,,,,,,,6943466901167 
,,,,,,,,6970678714117 
,,,,,,,,6971059940217 
,,,,,,,,6948797205106 
,,,,,,,,6951981909513 
,,,,,,,,6901028339889 
,,,,,,,,6944024070424 
,,,,,,,,6930107906469 
,,,,,,,,652813400987 
,,,,,,,,6930107907787 
,,,,,,,,6959468808120 
,,,,,,,,6930107906162 
,,,,,,,,6921940242340 
,,,,,,,,6949855748498 
,,,,,,,,6948797203942 
,,,,,,,,901028192729 
,,,,,,,,6970831491923 
,,,,,,,,6941280505035 
,,,,,,,,6950374930011 
,,,,,,,,6930107908852 
,,,,,,,,6949728100477 
,,,,,,,,6932978181617 
,,,,,,,,6948797204758 
,,,,,,,,6948797204796 
,,,,,,,,6971059940040 
,,,,,,,,6948797204703 
,,,,,,,,6970831491916 
,,,,,,,,6950915300945 
,,,,,,,,6922266454080 
,,,,,,,,6921940242388 
,,,,,,,,6930107902171 
,,,,,,,,6932978181839 
,,,,,,,,6971059940064 
,,,,,,,,601028192729 
,,,,,,,,6937221717322 
,,,,,,,,6970022550019 
,,,,,,,,4898828011638 
,,,,,,,,6971210011350 
,,,,,,,,9787115426321 
,,,,,,,,6920216207496 
,,,,,,,,6937168873525 
,,,,,,,,926032336365 
,,,,,,,,6947393200164 
,,,,,,,,6927073498425 
,,,,,,,,6970654191024 
,,,,,,,,6970654191116 
,,,,,,,,6933631518252 
,,,,,,,,6937494306926 
,,,,,,,,6937494308234 
,,,,,,,,6937494308524 
,,,,,,,,6937494308647 
,,,,,,,,6937494308760 
,,,,,,,,6970654191512 
,,,,,,,,6926032350125 
,,,,,,,,6926752261183 
,,,,,,,,6947902970380 
,,,,,,,,6943497403791 
