barcode,price,count
6901845041699 ,"[4.50, 5.00, 4.00]","[21, 3, 2]"
6907992631530 ,[4.00],[9]
6909995110326 ,"[21.00, 25.00, 23.00]","[8, 5, 4]"
6909995113433 ,"[1.50, 1.00, 2.00]","[18, 4, 3]"
6923644268497 ,"[4.00, 3.50]","[29, 17]"
6926656823302 ,[2.00],[8]
6923934205737 ,"[15.00, 18.00]","[4, 2]"
6901826817237 ,"[3.00, 2.50, 4.00]","[33, 30, 2]"
6916999320088 ,"[1.00, 1.50]","[5, 4]"
6907992514178 ,"[80.00, 76.00, 75.00]","[4, 2, 1]"
6909131280647 ,"[45.00, 40.00, 42.00]","[51, 7, 7]"
6918087212053 ,"[4.00, 4.50, 6.00]","[9, 1, 1]"
6924187821644 ,"[8.50, 8.00, 9.00]","[19, 11, 9]"
6935768921110 ,"[4.00, 3.50, 5]","[9, 2, 1]"
6935768924043 ,"[2.00, 2.50, 3.50]","[4, 2, 1]"
6924810801326 ,"[10.50, 12.00, 13.50]","[9, 4, 2]"
6917935002907 ,"[6.00, 6.50, 7.50]","[19, 7, 3]"
6925303781699 ,"[4.00, 4.50, 5.00]","[43, 2, 1]"
6931273213535 ,"[10.00, 10, 82.00]","[73, 1, 1]"
6952813400987 ,"[10.00, 10, 82.00]","[89, 4, 1]"
6907878050448 ,"[3.00, 3.50, 3]","[32, 5, 2]"
6902902003674 ,"[5.00, 4.00, 4.50]","[9, 8, 6]"
6902902007214 ,"[22.00, 20.00, 23.00]","[9, 7, 3]"
6907476381005 ,"[5.00, 4.50]","[2, 2]"
6907592001245 ,"[6.00, 6.50, 7.00]","[11, 6, 3]"
6922130101034 ,"[5.00, 5.50, 6.00]","[17, 10, 4]"
6923807805057 ,"[10.00, 11.00, 11.50]","[8, 6, 4]"
6924187821972 ,"[3.50, 4.00, 3.00]","[28, 15, 8]"
6921734944573 ,"[2.00, 2.50]","[6, 2]"
6947503700836 ,"[7.00, 8.00, 9.00]","[5, 2, 1]"
6947503704063 ,"[2.00, 3.00]","[8, 3]"
6947503704308 ,[2.00],[6]
6914068013343 ,"[7.50, 9.00, 8.00]","[8, 8, 6]"
6907992103471 ,"[6.00, 6.50, 6.5]","[19, 9, 1]"
6930114301936 ,"[8.00, 7.00, 6.00]","[4, 3, 1]"
6933179220112 ,[12.00],[4]
6902890231745 ,"[2.50, 3.00, 2.5]","[29, 6, 1]"
6907992400037 ,"[4.00, 3.80, 3.50]","[12, 1, 1]"
6970377460377 ,"[2.00, 3.00, 2.50]","[17, 2, 1]"
6920907800913 ,"[4.00, 3.50, 4]","[31, 10, 7]"
6925303722500 ,"[2.50, 2.00, 3.00]","[23, 7, 1]"
6925303721398 ,"[3.00, 3.50, 3.5]","[51, 1, 1]"
6924743918283 ,"[4.50, 5.00, 4.00]","[5, 4, 2]"
6922130101102 ,"[2.50, 2.00, 3.00]","[11, 11, 9]"
6922854313805 ,[11.00],[3]
6907992100043 ,"[2.00, 2.50, 2]","[60, 2, 2]"
6907992512587 ,"[5.00, 6.00, 5.50]","[19, 15, 8]"
6902890234166 ,"[1.50, 1.00, 2.00]","[42, 14, 2]"
6924160714017 ,"[2.00, 2.50, 2]","[57, 6, 2]"
6924743919266 ,"[6.50, 7.00, 6.00]","[14, 7, 6]"
6935284412772 ,"[1.50, 1.00, 1.5]","[8, 6, 2]"
6923287607196 ,"[5.50, 4.50, 6.00]","[5, 4, 1]"
6925282241511 ,[4.50],[3]
6953787313129 ,"[4.00, 5.00]","[3, 1]"
6953260624209 ,"[9.50, 8.00]","[5, 2]"
4891338032957 ,"[9.00, 7.50]","[5, 1]"
6901754141008 ,"[2.00, 2.50, 1.60]","[55, 19, 2]"
6902534023811 ,"[12.00, 13.00, 12.50]","[26, 17, 10]"
6935552700198 ,"[5.00, 6.00, 5]","[9, 2, 1]"
6901845040333 ,"[4.50, 5.00, 4.00]","[22, 5, 3]"
6930917200092 ,"[1.50, 2.00, 1.90]","[10, 2, 1]"
6901070600111 ,"[20.00, 22.00, 18.50]","[11, 10, 5]"
6910269503928 ,"[18.00, 19.00, 19.50]","[6, 1, 1]"
6931552200423 ,"[3.00, 2.50, 3.50]","[4, 3, 1]"
6935284412918 ,"[4.00, 4.50, 3.50]","[21, 14, 10]"
6936768011351 ,"[5.50, 6.00, 5.00]","[5, 4, 3]"
4713507014291 ,"[6.00, 6.50, 8.00]","[5, 3, 1]"
6901180339581 ,"[3.50, 4.00, 5.00]","[17, 17, 5]"
6922738000364 ,"[6.00, 5.00, 7.00]","[8, 5, 1]"
6925303722623 ,"[2.50, 2.00, 3.00]","[26, 7, 1]"
6901028159562 ,"[14.00, 13.00, 15.00]","[55, 2, 1]"
6926656823258 ,"[2.00, 1.50, 2]","[11, 2, 1]"
6924187839267 ,"[3.00, 2.50, 3.50]","[20, 7, 6]"
6901826888039 ,"[10.00, 11.50, 11.00]","[8, 2, 2]"
6902265601012 ,"[9.00, 8.00, 9.90]","[7, 3, 2]"
6923450658079 ,"[6.00, 5.50, 5.00]","[15, 9, 5]"
6920174761764 ,"[9.00, 7.50, 9.50]","[7, 4, 3]"
6902312188817 ,"[4.00, 4.50, 5.00]","[25, 6, 3]"
6922731898036 ,"[8.00, 9.00, 9.50]","[9, 4, 2]"
6957288300107 ,"[2.00, 1.50, 2.50]","[9, 2, 2]"
80177616 ,"[15.00, 13.00, 17.80]","[7, 2, 1]"
6925526600456 ,"[10.00, 11.00, 9.00]","[57, 14, 3]"
6940188803595 ,"[4.50, 5.00, 6.00]","[6, 5, 1]"
6924810802248 ,"[12.50, 15.00, 13.50]","[5, 3, 3]"
6921098882368 ,"[6.00, 5.00, 5.50]","[10, 8, 3]"
6924160712914 ,"[19.00, 19.50, 18.00]","[6, 3, 2]"
6921734969552 ,[20.00],[3]
6947503702410 ,"[2.50, 3.00]","[7, 1]"
6901668007193 ,"[25.00, 20.00]","[4, 1]"
6925925900324 ,"[4.00, 3.50, 5.00]","[12, 4, 3]"
6901236382691 ,"[12.00, 8.80, 13.00]","[7, 2, 2]"
6920180209724 ,"[5.00, 4.50, 4.00]","[9, 9, 1]"
6926292562061 ,"[4.50, 5.00]","[4, 1]"
6947503726041 ,"[3.00, 2.50]","[5, 1]"
6901028187909 ,"[15.00, 13.00, 14.00]","[33, 7, 4]"
6923567880103 ,[0.50],[55]
6941025700473 ,[4.00],[3]
6923450605295 ,"[5.00, 4.50, 4.00]","[20, 8, 2]"
6925303714093 ,"[4.00, 4.50, 3.80]","[25, 16, 3]"
6902890224457 ,"[10.00, 9.50, 9.00]","[12, 10, 7]"
6948423200123 ,"[10.00, 9.50, 9.80]","[8, 2, 2]"
6920174749328 ,"[10.00, 12.00, 15.00]","[8, 3, 3]"
6920907808537 ,"[6.00, 7.00, 6.50]","[12, 3, 3]"
6917751461247 ,"[5.00, 3.50]","[4, 1]"
6911988013538 ,"[7.00, 6.00, 7.50]","[9, 7, 6]"
6911988013569 ,"[6.50, 7.50, 7.00]","[7, 6, 5]"
6907992513867 ,"[50.00, 58.00, 52.00]","[5, 1, 1]"
6907878500233 ,"[3.50, 3.00, 3]","[13, 5, 2]"
6941952000714 ,"[2.50, 2.00, 3.00]","[9, 2, 1]"
6923450656181 ,"[10.00, 11.00, 12.00]","[56, 16, 7]"
6901028182669 ,"[270.00, 260.00, 290.00]","[5, 3, 3]"
6953787397129 ,"[6.00, 8.00, 7]","[4, 2, 1]"
6925909960085 ,"[15.00, 15]","[34, 2]"
6908056888907 ,"[8.00, 7.50, 8.50]","[5, 4, 3]"
6907992514352 ,"[68.00, 62.00, 65.00]","[4, 3, 2]"
6970441500053 ,"[6.00, 7.00]","[6, 1]"
6907992502588 ,"[2.00, 2.50, 2]","[52, 3, 2]"
6923644272159 ,"[3.50, 4.00, 3.00]","[27, 3, 3]"
6947029600092 ,"[12.00, 13.00]","[5, 1]"
6907853000697 ,"[4.50, 4.00]","[4, 4]"
6959859801778 ,"[3.50, 4.00]","[4, 3]"
6923450601549 ,"[10.00, 9.00, 11.00]","[46, 5, 5]"
6909460412337 ,"[9.00, 9.50, 10.00]","[3, 2, 1]"
6935205312785 ,[5.00],[3]
6934660534138 ,"[6.00, 4.80, 4.50]","[6, 3, 2]"
6935205312792 ,[7.00],[3]
6902083886455 ,"[4.00, 4.50, 4.5]","[72, 13, 3]"
6970441500237 ,"[4.50, 5.00]","[6, 1]"
6926896704034 ,"[12.50, 12.00, 10.00]","[5, 2, 1]"
6926292516484 ,"[6.00, 10.00, 0.00]","[8, 1, 1]"
6921168593002 ,"[3.00, 4.00, 3.50]","[28, 6, 3]"
6901668004772 ,"[7.00, 7.50, 8.00]","[7, 2, 1]"
6903148078907 ,"[12.00, 13.00, 12.50]","[11, 10, 4]"
6924743915817 ,"[9.00, 10.00, 8.50]","[16, 9, 6]"
6911988007209 ,"[7.50, 8.00, 8.50]","[16, 16, 11]"
6926896701996 ,"[2.00, 1.50, 3.00]","[12, 2, 1]"
6935071395486 ,[1.00],[1]
6901668006103 ,[1.00],[14]
6920174740615 ,"[12.00, 3.00, 11.50]","[4, 3, 2]"
6921139859021 ,"[5.50, 5.00, 6.50]","[4, 2, 1]"
6902083893842 ,"[4.00, 4.50, 4.5]","[68, 10, 2]"
6901424286213 ,"[5.00, 6.00, 4.50]","[50, 11, 7]"
6923450605738 ,"[10.00, 9.00, 9.50]","[18, 16, 1]"
6925303770563 ,"[5.00, 5.50, 6.00]","[34, 13, 6]"
4902210265803 ,"[30.00, 28.00, 30]","[26, 10, 2]"
6923450657829 ,"[10.00, 11.00, 12.00]","[27, 9, 5]"
6917751461018 ,[2.00],[5]
6930639273534 ,"[7.50, 6.00]","[3, 1]"
6918551812024 ,[3.00],[11]
6930639260282 ,"[7.50, 8.50, 6.00]","[3, 2, 1]"
6930639264259 ,"[8.50, 6.00]","[2, 1]"
6921480218287 ,"[7.00, 7.50, 8.00]","[17, 16, 11]"
6956416200395 ,"[3.00, 2.50, 4.00]","[33, 5, 2]"
6941952001636 ,[4.00],[3]
6922956300871 ,"[1.00, 1, 1.5]","[25, 2, 1]"
6903148091470 ,"[32.00, 38.00, 33.00]","[4, 4, 4]"
6920174735703 ,"[22.00, 25.00, 18.50]","[9, 7, 4]"
6956416200067 ,"[3.50, 3.00, 4.00]","[74, 10, 9]"
6932850200023 ,"[10.00, 8.00, 9.50]","[9, 3, 3]"
6947503704315 ,"[2.00, 2.50]","[8, 1]"
6921734907417 ,[13.00],[3]
6953260664205 ,[5.00],[7]
6954877900441 ,"[2.00, 3.00, 2.50]","[7, 3, 1]"
6920818366300 ,"[5.50, 5.00, 6.00]","[5, 4, 4]"
6939881601485 ,"[10.00, 6.00, 6.80]","[4, 2, 2]"
6924187860087 ,[1.00],[4]
6901826000066 ,"[5.00, 6.00, 5.50]","[9, 2, 2]"
6922507800621 ,"[11.00, 12.00, 9.50]","[7, 5, 4]"
6925370900153 ,[2.00],[2]
6924746200545 ,"[3.00, 2.50, 2.20]","[11, 7, 1]"
6924746201467 ,"[3.00, 3.50, 2.80]","[6, 6, 2]"
6902265114345 ,"[9.00, 9.50, 8.50]","[7, 6, 2]"
6912398302007 ,"[10.00, 11.00, 12.00]","[37, 13, 6]"
6902132082401 ,[9.50],[4]
6934660528649 ,"[15.00, 14.00, 13.50]","[6, 5, 3]"
6901028001908 ,"[9.00, 8.50, 8.00]","[35, 33, 25]"
6917790974418 ,"[2.50, 2.00, 3.00]","[5, 3, 2]"
6937078000226 ,[4.00],[9]
6928002379518 ,"[7.00, 7]","[3, 1]"
6923567880219 ,[0.50],[35]
6928580584700 ,"[7.50, 6.50, 6.00]","[4, 2, 1]"
6945607000012 ,"[6.00, 7.00, 7.50]","[5, 3, 2]"
6947929622033 ,[4.00],[5]
6902088605495 ,"[7.00, 7.50]","[3, 1]"
6903148091487 ,"[52.00, 48.00, 58.00]","[5, 4, 3]"
6947503798017 ,[2.00],[8]
6901028005036 ,"[115.00, 110.00, 108.00]","[12, 10, 3]"
6901028062008 ,"[22.00, 21.00, 20.00]","[65, 7, 5]"
6920174723649 ,"[6.50, 6.00, 5.50]","[14, 12, 5]"
6938805600160 ,[5.00],[3]
6925303714208 ,"[4.50, 4.00, 5.00]","[27, 23, 7]"
6918087212022 ,[6.00],[9]
6921294396362 ,"[4.00, 4.50, 4]","[72, 19, 4]"
6924746220895 ,"[8.50, 9.00]","[6, 5]"
6935284471076 ,"[1.00, 1]","[10, 1]"
6953601802204 ,"[8.00, 7.50]","[3, 1]"
6903148144459 ,"[5.00, 6.00, 4.50]","[32, 5, 4]"
6924406000911 ,"[9.00, 8.50, 8.00]","[5, 4, 3]"
6956355016484 ,[9.00],[3]
6923644266066 ,"[6.00, 5.50, 5.00]","[46, 10, 4]"
6917935002792 ,"[6.00, 6.50, 7.50]","[20, 7, 3]"
6921294305166 ,"[3.00, 3.50, 4.00]","[87, 7, 3]"
6947503702441 ,"[25.00, 3.00, 20.00]","[3, 2, 1]"
6907992102764 ,"[7.50, 8.00, 8.50]","[9, 7, 6]"
6906664823327 ,"[4.00, 3.50, 3.80]","[13, 8, 2]"
6902613100020 ,"[5.00, 4.50, 4.65]","[46, 31, 3]"
6904406960507 ,"[10.00, 11.00, 12.00]","[33, 13, 9]"
6907992504476 ,"[3.50, 3.00, 2.80]","[45, 9, 1]"
6921804700559 ,"[11.00, 13.00, 12.00]","[12, 3, 3]"
6902312305078 ,"[10.00, 11.00, 12.00]","[8, 1, 1]"
6907992500133 ,"[3.50, 4.00, 3.5]","[30, 3, 2]"
6937082260869 ,"[2.00, 1.50]","[6, 2]"
6937082260883 ,"[2.00, 1.50]","[4, 1]"
6941127111351 ,"[10.00, 11.00, 12.50]","[8, 3, 2]"
6921099120193 ,"[7.00, 6.00]","[4, 1]"
6918087711037 ,[6.00],[10]
6921665707940 ,"[8.50, 7.50, 8.80]","[8, 4, 4]"
6925303754884 ,"[5.00, 5, 5.50]","[28, 1, 1]"
6920907808018 ,"[4.50, 5.00, 6.50]","[18, 7, 2]"
6920907808179 ,"[4.50, 5.00, 5]","[27, 18, 2]"
6920174736939 ,"[12.00, 13.00, 11.00]","[13, 10, 8]"
6925303723934 ,"[4.00, 4.50, 3.50]","[25, 6, 1]"
6903244370950 ,"[10.00, 9.00, 11.00]","[17, 12, 9]"
6902890234135 ,"[1.50, 1.00, 1.5]","[43, 16, 2]"
6924160712716 ,"[8.50, 8.00, 9.00]","[14, 12, 10]"
6924160714437 ,"[10.00, 9.50, 9.00]","[8, 7, 3]"
6933066000247 ,"[3.50, 3.00, 4.00]","[41, 11, 6]"
8993175537469 ,"[6.00, 6.50, 5.00]","[14, 7, 4]"
6970441500305 ,[6.00],[5]
6923450657935 ,"[10.00, 11.00, 12.00]","[35, 11, 4]"
4893888001575 ,"[7.00, 8.00, 9.00]","[9, 7, 4]"
6951592317011 ,"[4.00, 4.50, 5.00]","[19, 14, 4]"
6909493400370 ,"[4.00, 4.50, 5.00]","[17, 2, 2]"
6918087250031 ,"[3.00, 3.50, 4.00]","[5, 4, 3]"
6925282287977 ,[4.00],[3]
6970174120023 ,"[10.00, 12.00]","[3, 3]"
6901586200362 ,"[20.00, 19.50, 19.00]","[7, 6, 2]"
6925303710118 ,"[12.50, 12.00, 14.00]","[9, 4, 3]"
6941952002503 ,"[2.50, 3.00]","[3, 1]"
6925370900146 ,"[2.00, 2]","[2, 1]"
6927018499050 ,[1.00],[6]
6921168593859 ,"[5.00, 4.50, 4.5]","[9, 4, 1]"
6921734990716 ,[3.00],[4]
7622100916383 ,"[16.00, 18.00, 17.00]","[19, 5, 3]"
6933684000520 ,"[2.50, 3.50]","[3, 1]"
6901845042627 ,"[4.50, 4.00, 5.00]","[12, 5, 4]"
6921734962201 ,[2.00],[4]
6953787359813 ,"[7.00, 8.00, 8.50]","[5, 1, 1]"
6907878055054 ,"[1.00, 2.00, 1]","[22, 2, 2]"
6921734923820 ,[2.00],[4]
6922487400118 ,"[9.00, 6.50, 7.50]","[4, 4, 2]"
6924160712389 ,"[8.50, 9.00, 8.00]","[17, 16, 12]"
6948939610997 ,"[10.00, 12.00]","[3, 1]"
6956511901562 ,[15.00],[3]
6901826807641 ,"[3.00, 2.50, 3]","[31, 28, 2]"
6917878003573 ,"[12.00, 11.00, 12.50]","[11, 6, 3]"
6932028402129 ,"[10.00, 14.00, 9.50]","[4, 2, 1]"
6913189335990 ,"[5.00, 4.50, 5.50]","[12, 10, 1]"
6921913320587 ,"[3.00, 2.00, 0.00]","[5, 2, 1]"
6924743915770 ,"[9.00, 10.00, 8.50]","[16, 11, 7]"
6901404301509 ,"[3.50, 12.50, 3]","[11, 3, 1]"
6902022136474 ,"[17.00, 16.90, 16.00]","[5, 2, 2]"
6901668053893 ,"[5.50, 6.00, 5.00]","[14, 4, 2]"
6951081201357 ,"[15.00, 14.00]","[5, 2]"
6947503733223 ,[1.00],[6]
6907992103211 ,"[7.50, 8.00, 8.50]","[8, 7, 6]"
6922731800695 ,"[10.00, 9.50, 8.00]","[16, 13, 11]"
6922731800770 ,"[9.50, 11.00, 10.00]","[16, 16, 14]"
6903148225790 ,"[10.00, 9.90, 12.00]","[20, 8, 4]"
6924743919228 ,"[6.50, 7.00, 7.50]","[13, 5, 4]"
6901028942898 ,"[11.00, 10.00, 11]","[95, 5, 4]"
6901236300343 ,"[4.50, 5.00, 4.00]","[13, 6, 5]"
6903148091012 ,"[7.50, 7.00, 8.50]","[10, 5, 5]"
6908056990020 ,"[6.00, 4.50]","[6, 1]"
6914239207380 ,"[7.00, 8.00]","[8, 2]"
6934660516646 ,"[14.00, 13.50, 14.50]","[4, 2, 2]"
6970441500299 ,"[12.00, 13.00]","[5, 1]"
6901028118187 ,"[140.00, 135.00, 138.00]","[10, 6, 5]"
6901180337785 ,"[5.00, 4.50, 4.00]","[13, 8, 6]"
6923287609398 ,"[6.50, 6.00, 8.50]","[8, 3, 2]"
6908594414019 ,"[12.00, 11.50, 15.00]","[8, 4, 2]"
6907992511139 ,"[3.00, 2.50, 3.50]","[51, 8, 4]"
6927992570097 ,"[4.00, 5.00]","[5, 1]"
6920975961998 ,"[7.00, 8.00]","[3, 2]"
6920975971522 ,"[5.00, 3.00]","[6, 1]"
6923160550113 ,[10.00],[3]
6923160560310 ,"[9.00, 8.00, 10.00]","[1, 1, 1]"
6903148078938 ,"[5.00, 5.50, 6.00]","[29, 4, 4]"
4894375008206 ,"[9.50, 11.00, 11.50]","[3, 2, 1]"
6900077048162 ,"[10.00, 12.00]","[4, 1]"
6901028188227 ,"[26.00, 25.00, 24.00]","[30, 28, 12]"
6907435666990 ,"[8.00, 9.00, 11.00]","[7, 3, 2]"
6910269503935 ,"[18.00, 17.00, 19.00]","[4, 2, 1]"
6903244370998 ,"[10.00, 11.00, 9.50]","[11, 10, 9]"
6927594635262 ,[5.00],[3]
6947503799908 ,[3.00],[5]
6901586104202 ,"[24.00, 23.00, 19]","[4, 2, 1]"
6923450605530 ,"[6.00, 5.00, 5.50]","[14, 7, 5]"
6901404351504 ,[9.50],[3]
6921804700757 ,"[8.50, 9.00, 8.00]","[25, 19, 9]"
7622100855194 ,"[28.00, 30.00, 38.00]","[8, 7, 2]"
4897878140039 ,"[20.00, 22.00, 22.50]","[4, 2, 2]"
6956416205116 ,"[4.00, 5.00, 4]","[17, 1, 1]"
6941952003241 ,[4.00],[1]
6926292539698 ,"[5.00, 3.00]","[3, 1]"
6922507800706 ,"[5.50, 6.00, 6.50]","[14, 9, 5]"
6936669900655 ,"[35.00, 38.00, 46.00]","[6, 2, 1]"
6957391600811 ,"[1.50, 2.00]","[5, 1]"
6901236383766 ,"[25.00, 31.50, 26.00]","[4, 2, 2]"
6922266457388 ,[18.00],[1]
6922917679039 ,"[12.50, 12.00, 11.50]","[6, 6, 2]"
6924406000713 ,"[6.00, 6.50, 7.00]","[4, 3, 2]"
6924943000139 ,[9.00],[3]
6947503760588 ,"[4.00, 5]","[5, 1]"
6931115100016 ,"[5.00, 5.50, 6.00]","[8, 4, 3]"
6922731898081 ,"[10.00, 11.00, 9.00]","[24, 8, 4]"
6922731898104 ,"[11.00, 10.00, 11.50]","[11, 8, 7]"
6932749320016 ,[2.00],[8]
6900631315211 ,"[9.00, 8.00, 8.50]","[5, 3, 3]"
6923807807198 ,"[10.00, 11.80, 11.00]","[9, 4, 2]"
6920180210034 ,"[2.50, 3.00, 4]","[34, 2, 1]"
6952395700451 ,"[4.00, 3.50, 0.00]","[8, 2, 1]"
6901070600579 ,"[28.00, 26.50, 30.00]","[7, 4, 3]"
6916549200624 ,"[10.00, 8.50, 8.00]","[5, 5, 3]"
6926671838336 ,"[8.00, 7.50]","[5, 2]"
6921176005269 ,[8.00],[3]
6907992511061 ,"[38.00, 40.00, 42.00]","[8, 7, 4]"
6901236373996 ,"[35.00, 33.00, 31.50]","[5, 3, 3]"
6944094961820 ,[6.00],[3]
6947503730239 ,"[3.00, 2.50, 2.00]","[9, 7, 1]"
6953787338368 ,[2.00],[3]
6945309360520 ,"[11.00, 12.50, 10.50]","[5, 3, 2]"
6941025700442 ,[4.00],[7]
6925302112715 ,"[3.50, 3.00, 4.00]","[7, 3, 2]"
6925526601460 ,"[12.00, 11.00, 12]","[45, 28, 3]"
6907992502199 ,"[45.00, 40.00, 38.00]","[11, 10, 4]"
6925954416384 ,"[12.00, 15.00, 13.00]","[7, 2, 2]"
6932430200115 ,"[6.00, 6.50, 6]","[15, 8, 2]"
6970065572429 ,[16.00],[3]
6903244371018 ,"[10.00, 9.50, 11.00]","[18, 12, 6]"
6920548862028 ,"[1.00, 1, 1.20]","[30, 1, 1]"
6938514100449 ,"[16.00, 18.00, 15.00]","[32, 28, 6]"
6907992512570 ,"[6.00, 5.50, 5.00]","[47, 31, 11]"
6955713700102 ,[8.00],[5]
6901028080330 ,"[7.50, 8.00, 7.5]","[55, 21, 3]"
6902487381334 ,[1.50],[4]
6932877200105 ,"[3.00, 4.00, 3]","[6, 1, 1]"
4072700001775 ,"[10.00, 8.00, 14.00]","[6, 5, 1]"
6901028075862 ,"[15.00, 14.00, 13.00]","[37, 21, 7]"
6921734920249 ,[2.00],[5]
4891913481033 ,"[36.00, 32.80, 37.50]","[5, 3, 2]"
6935768922346 ,"[1.50, 2.00]","[4, 3]"
6953787354733 ,[2.00],[6]
6971012811103 ,[2.00],[3]
6970441500329 ,[5.00],[5]
6933853430196 ,"[4.00, 4.50]","[5, 2]"
6956614188624 ,[20.00],[5]
6911988014832 ,"[7.50, 7.00, 5.50]","[8, 7, 3]"
6912504602618 ,"[8.00, 8.50]","[4, 2]"
6943605989339 ,"[9.00, 10.00]","[3, 1]"
6913189536717 ,"[5.00, 4.50, 4.00]","[11, 7, 2]"
6926865530084 ,"[4.00, 3.00]","[3, 2]"
6901010117440 ,"[3.50, 4.00, 3.00]","[38, 14, 10]"
6902934987171 ,"[2.50, 3.00, 4.00]","[14, 9, 1]"
6925303754112 ,"[4.00, 4.50, 5.00]","[67, 5, 4]"
6920174720730 ,"[5.00, 5.50, 6.00]","[13, 3, 3]"
6921168558049 ,"[4.00, 5.00, 4.50]","[17, 9, 7]"
6927476988547 ,"[6.00, 9.50, 9.00]","[5, 1, 1]"
6953787395866 ,"[3.00, 2.50]","[5, 2]"
6920180239196 ,"[2.50, 3.00, 2.5]","[52, 5, 3]"
6902890235132 ,"[1.50, 1.00, 2.00]","[34, 15, 6]"
6921458603107 ,[6.00],[5]
6924160713546 ,"[2.50, 2.5, 3.00]","[38, 3, 3]"
6936669900532 ,[36.00],[7]
8996001350515 ,"[3.00, 2.50, 3.50]","[12, 11, 2]"
6947503731136 ,[2.50],[1]
6933631550269 ,[2.00],[5]
69021343 ,"[3.00, 2.50, 3]","[35, 20, 4]"
6903148045053 ,"[28.00, 26.00, 25.00]","[11, 5, 5]"
6918894564277 ,"[10.00, 10.5]","[4, 1]"
6937110330489 ,"[10.00, 11.00, 10.50]","[4, 3, 1]"
6933717791050 ,"[5.00, 4.50, 5.50]","[9, 5, 1]"
6921734920508 ,[2.00],[4]
6937266701683 ,"[29.00, 25.00]","[4, 2]"
6933699300028 ,[10.00],[5]
6901894121625 ,"[12.00, 11.00, 9.5]","[5, 1, 1]"
6927992590446 ,[6.00],[6]
6925282251220 ,[2.00],[5]
6901668200013 ,"[4.00, 3.50, 4.50]","[23, 10, 6]"
6914973600997 ,"[6.00, 5.50, 6]","[12, 6, 3]"
6936380680041 ,[10.00],[3]
6947503708177 ,"[4.00, 3.50, 3.00]","[11, 1, 1]"
6947503708184 ,[4.00],[7]
6953787395873 ,"[3.00, 2.50]","[6, 2]"
6970700481413 ,[9.00],[3]
6921734990815 ,[3.00],[3]
6924406000119 ,"[6.00, 6.50, 5.00]","[5, 4, 1]"
6947503798116 ,"[2.00, 2.50]","[4, 1]"
6920907800654 ,"[13.00, 11.00, 12.00]","[10, 6, 6]"
6907992514048 ,"[6.00, 5.00, 5.50]","[10, 10, 3]"
6970441500107 ,"[3.50, 4.00]","[6, 1]"
6923287607127 ,"[5.50, 4.50, 6]","[5, 4, 1]"
6923976110167 ,"[5.00, 5.50, 4.50]","[12, 3, 2]"
6932522000067 ,"[11.00, 12]","[2, 1]"
6942865840398 ,"[12.00, 15.00, 11.00]","[5, 3, 1]"
6922646101825 ,"[28.00, 30.00, 25.00]","[4, 4, 2]"
6926292586333 ,"[4.00, 3.50]","[4, 3]"
6926892521086 ,"[4.00, 3.50, 4.50]","[25, 21, 1]"
6923228400183 ,"[7.50, 8.00, 8.50]","[6, 3, 1]"
6922956300901 ,"[1.00, 1, 1.50]","[18, 3, 1]"
6926213558265 ,"[6.50, 5.50, 5.00]","[4, 2, 1]"
6951957205779 ,"[1.00, 1, 1.5]","[34, 1, 1]"
6901754050195 ,"[2.50, 2.00, 2.5]","[5, 3, 1]"
6911754104521 ,"[4.50, 4.00, 4]","[18, 8, 2]"
6924160712655 ,"[15.00, 16.50, 20.50]","[9, 3, 2]"
6935284488883 ,"[0.50, 0.5, 10.50]","[14, 3, 1]"
6920174763010 ,"[22.00, 25.00, 22.50]","[4, 3, 2]"
6901236300138 ,"[4.50, 5.00, 4.00]","[12, 6, 5]"
6901028138352 ,"[5.50, 6.00, 5.5]","[40, 28, 2]"
6902538005141 ,"[4.00, 4.50, 5.00]","[67, 9, 2]"
6921294351941 ,"[3.00, 3.50, 2.50]","[21, 3, 1]"
6944269301710 ,"[13.50, 12.50, 15.00]","[5, 2, 2]"
6901097741156 ,"[4.00, 3.50, 3.00]","[8, 4, 2]"
6928580587008 ,[5.00],[5]
6901028006521 ,"[21.00, 22.00, 22]","[18, 13, 2]"
6901826889012 ,"[12.00, 10.00]","[3, 1]"
6934660522227 ,"[5.00, 7.00, 5.20]","[4, 4, 3]"
6919371400224 ,"[6.50, 7.50, 7.00]","[7, 5, 3]"
6923450662267 ,"[1.00, 2.00, 1.50]","[16, 2, 2]"
6940645706247 ,[12.50],[3]
6958965501138 ,"[6.00, 6.50, 6]","[13, 4, 2]"
6914253431457 ,"[6.00, 4.80, 5.5]","[13, 1, 1]"
6921168550128 ,"[5.00, 4.00, 4.5]","[34, 7, 1]"
6901236383537 ,"[16.00, 25.00, 19.50]","[7, 2, 2]"
6914068017570 ,"[18.00, 17.50, 16.50]","[3, 3, 2]"
6920721715073 ,"[29.00, 32.00, 23.00]","[4, 1, 1]"
6911988014276 ,"[4.00, 3.50, 4]","[80, 5, 2]"
6923287607097 ,"[11.00, 13.00, 12.00]","[8, 2, 2]"
6931115112385 ,"[6.00, 5.50, 5.00]","[10, 9, 6]"
6937078000196 ,"[4.00, 4.50]","[10, 2]"
6911316600157 ,"[1.00, 1.30]","[11, 2]"
6920548867115 ,"[1.00, 15.00, 1]","[37, 1, 1]"
